objectid,stopid,main_street,cross_street,direction,benches,lat,lon
3752,4459,SW 82 AV,SW 20 ST,S,0,25.752033,-80.327779
3753,4460,SW 82 AV,# 2200,S,0,25.749556,-80.32772
3754,4462,SW 82 AV,SW 20 ST,N,0,25.751956,-80.327672
3755,4463,SW 82 AV,SW 17 TE,N,0,25.75362,-80.327704
3756,4464,SW 82 AV,SW 16 ST,N,0,25.755515,-80.327708
3757,4465,SW 82 AV,SW 14 TE,N,0,25.756956,-80.327787
3758,4466,SW 82 AV,SW 13 ST,N,0,25.758136,-80.327748
3759,4467,SW 82 AV,SW 11 ST,N,0,25.759964,-80.327826
3760,4468,SW 82 AV,SW 8 ST,N,0,25.761579,-80.327842
3761,4470,SW 87 AV,W FLAGLER ST,S,0,25.768976,-80.336493
3762,4471,SW 87 AV,SW 2 ST,S,0,25.767565,-80.336426
3763,4472,SW 87 AV,SW 4 ST,S,1,25.76614,-80.336385
3764,4473,SW 87 AV,SW 5 ST,S,0,25.764589,-80.336329
3765,4474,SW 87 AV,SW 8 ST,S,1,25.761389,-80.336221
3766,4475,SW 87 AV,SW 10 ST,S,0,25.75978,-80.336211
3767,4476,SW 87 AV,SW 12 ST,S,0,25.758268,-80.336169
3768,4477,SW 87 AV,SW 14 ST,S,0,25.756613,-80.336117
3769,4478,SW 87 AV,SW 16 ST,S,0,25.754567,-80.336005
3770,4479,SW 87 AV,SW 19 TE,S,0,25.752057,-80.335943
3771,4480,SW 87 AV,SW 20 TE,S,1,25.750644,-80.335884
3772,4481,SW 87 AV,SW 21 TE,S,1,25.74914,-80.335838
3773,547,SW 87 AV,SW 25 ST,S,1,25.746588,-80.335784
3774,4482,SW 87 AV,SW 27 ST,S,0,25.744691,-80.335816
3775,4483,SW 87 AV,SW 30 ST,S,0,25.742498,-80.335832
3776,4484,SW 87 AV,SW 32 ST,S,1,25.740022,-80.335843
3777,4485,SW 87 AV,SW 34 ST,S,0,25.73844,-80.33587
3778,4486,SW 87 AV,SW 36 ST,S,0,25.736388,-80.335907
3779,4487,SW 87 AV,SW 38 ST,S,0,25.734761,-80.335931
3780,4488,SW 87 AV,SW 40 ST,S,1,25.73348,-80.335997
3781,4489,SW 87 AV,SW 41 ST,S,0,25.731468,-80.335871
3782,4490,SW 87 AV,SW 42 TE,S,0,25.729475,-80.335742
3783,4491,SW 87 AV,SW 43 TE,S,0,25.728153,-80.335682
3784,4492,SW 87 AV,SW 45 ST,S,0,25.726329,-80.335557
3785,4493,SW 87 AV,SW 48 ST,S,0,25.724264,-80.335417
3786,4983,NW 72 AV,NW 33 TE,N,1,25.80525,-80.313004
3787,4984,NW 72 AV,NW 35 TE,N,1,25.807442,-80.313071
3788,4985,NW 72 AV,NW 36 ST,N,1,25.810119,-80.313119
3789,4986,NW 72 AV,NW 42 ST,N,0,25.812427,-80.313206
3790,4987,NW 72 AV,# 4535,N,1,25.814826,-80.313273
3791,4988,NW 72 AV,# 4855,N,1,25.817512,-80.313347
3792,4989,NW 72 AV,NW 52 ST,N,0,25.820884,-80.31345
3793,4990,NW 72 AV,NW 53 TE,N,0,25.823116,-80.313492
3794,4991,NW 72 AV,NW 56 ST,N,1,25.824613,-80.313536
3795,4992,NW 72 AV,NW 58 ST,N,0,25.826801,-80.313606
3796,4993,NW 72 AV,NW 61 ST,N,0,25.828912,-80.313667
3797,4994,NW 72 AV,NW 64 ST,N,1,25.831729,-80.313735
3798,4995,NW 72 AV,NW 66 ST,N,1,25.833605,-80.313797
3799,4996,NW 72 AV,NW 70 ST,N,1,25.837194,-80.313891
3800,4997,NW 72 AV,NW 74 ST(74st connector,N,1,25.839319,-80.313952
3801,4998,NW 72 AV,NW 74 ST,S,1,25.83945,-80.314261
3802,4999,NW 72 AV,NW 70 ST,S,1,25.83724,-80.314177
3803,5000,NW 72 AV,NW 66 ST,S,0,25.833742,-80.314092
3804,5001,NW 72 AV,NW 64 ST,S,1,25.832067,-80.314037
3805,5002,NW 72 AV,NW 61 ST,S,1,25.828626,-80.313948
3806,5003,NW 72 AV,NW 58 ST,S,1,25.826463,-80.313886
3807,5004,NW 72 AV,NW 56 ST,S,1,25.823821,-80.313813
3808,5005,NW 72 AV,NW 54 ST,S,1,25.821784,-80.31376
3809,5006,NW 72 AV,NW 50 ST,S,0,25.819107,-80.313684
3810,5007,NW 72 AV,OP # 4751,S,1,25.816985,-80.313618
3811,5008,NW 72 AV,NW 44 ST,S,1,25.81449,-80.313549
3812,5009,NW 72 AV,NW 41 ST,S,0,25.811869,-80.313465
3813,5010,NW 72 AV,NW 36 ST,S,1,25.808694,-80.313383
3814,5011,NW 72 AV,NW 35 ST,S,0,25.806962,-80.313337
3815,5012,NW 72 AV,NW 33 ST,S,0,25.804773,-80.313278
3816,5013,NW 72 AV,NW 31 ST,S,1,25.801302,-80.313194
3817,5015,NW 72 AV,# 2800,S,0,25.799544,-80.313139
3818,1188,NW 72 AV,NW 25 ST,S,1,25.796727,-80.313054
3819,5016,NW 72 AV,# 2300 (BY RR TRACK),S,1,25.795573,-80.313025
3820,5017,NW 72 AV,# 2200,S,1,25.794771,-80.312995
3821,493,NW 72 AV,NW 19 ST,S,0,25.79321,-80.312986
3822,5018,NW 72 AV,NW 16 ST,SW,1,25.789541,-80.31536
3823,5019,MILAM DAIRY RD,NW 14 ST,S,0,25.786079,-80.319482
3824,5020,NW 72 AV,NW 11 ST,S,0,25.780899,-80.312624
3825,5021,FRONTAGE RD(NW 72 AV,NW 7 ST,S,0,25.77775,-80.313022
3826,5022,NW 72 AV,NW 6 ST,S,0,25.775667,-80.312491
3827,5023,NW 72 AV,NW 4 ST,S,0,25.774453,-80.312437
3828,5024,NW 72 AV,NW 2 TE,S,0,25.772508,-80.312353
3829,5025,NW 75 AV CORP WAY,NW 19 ST,S,0,25.790615,-80.318795
3830,5026,NW 75 AV CORP WAY,NW 19 ST,N,0,25.790681,-80.318638
3831,5027,NW 79 AV,W FLAGLER ST,N,1,25.770497,-80.324382
3832,5028,NW 79 AV,NW 2 ST,N,1,25.771494,-80.324105
3833,5030,NW 79 AV,# 600 (BELL SOUTH),S,1,25.775017,-80.324406
3834,5031,NW 79 AV,# 444,S,1,25.773548,-80.324359
3835,5032,NW 79 AV,NW 2 ST,S,1,25.771809,-80.324306
3836,9944,NW 84 AV,NW 58 ST,N,0,25.82662,-80.333732
3837,9945,NW 84 AV,NW 64 ST,N,0,25.831457,-80.333919
3838,9946,NW 84 AV,NW 68 ST,N,0,25.835499,-80.333991
3839,9947,NW 84 AV,NW 74 ST,S,0,25.839819,-80.334241
3840,9948,NW 84 AV,NW 68 ST,S,0,25.835445,-80.334122
3841,9949,NW 84 AV,NW 64 ST,S,0,25.831487,-80.334012
3842,9950,NW 84 AV,NW 58 ST,S,0,25.826631,-80.333908
3843,5038,NW 87 AV,PARK BD,N,0,25.774051,-80.336435
3844,5039,NW 87 AV,NW 7 ST,N,0,25.776212,-80.336499
3845,5040,NW 87 AV,NW 8 ST,N,2,25.778103,-80.336521
3846,5042,NW 87 AV,NW 12 ST,S,0,25.782765,-80.33682
3847,9951,NW 87 AV,NW 8 ST,S,1,25.77953,-80.336843
3848,5043,NW 87 AV,NW 7 ST,S,1,25.775855,-80.336776
3849,5044,NW 107 AV,FOUNTAINEBLEAU BD,N,1,25.77533,-80.369385
3850,5045,NW 107 AV,NW 24 ST,S,0,25.795872,-80.369166
3851,5046,NW 107 AV,NW 19 ST,S,0,25.791146,-80.369034
3852,10253,NW 107 AV,NW 15 ST,S,0,25.788194,-80.368963
3853,10254,NW 107,NW 14 ST,S,0,25.786415,-80.368906
3854,5047,NW 107 AV,NW 14 ST,S,0,25.785785,-80.368883
3855,5048,NW 107 AV,NW 12 ST,S,2,25.784731,-80.368926
3856,5049,NW 107 AV,NW 7 ST,S,0,25.775018,-80.369668
3857,5050,NW 107 AV,# 322,S,1,25.773188,-80.369485
3858,5051,NW 107 AV,# 230,S,0,25.770904,-80.369297
3859,5052,NW 107 AV,W FLAGLER ST,N,1,25.77096,-80.36904
3860,5053,NW 107 AV,# 461,N,0,25.773047,-80.369215
3861,5054,NW 112 AV,NW 6 TE,S,0,25.77463,-80.377624
3862,5055,NW 112 AV,NW 5 ST,S,1,25.773345,-80.37748
3863,5056,NW 112 AV,NW 3 ST,S,0,25.771329,-80.377318
3864,5057,NW 118 AV,NW 2 ST,N,0,25.770175,-80.387097
3865,5058,NW 118 AV,NW 2 ST,S,1,25.770176,-80.387225
3866,1029,SW 132 AV,SW 6 ST,N,0,25.762077,-80.409737
3867,3936,SW 132 AV,SW 2 ST,N,1,25.765982,-80.408871
3868,5059,NW 132 AV,NW 2 ST,N,0,25.769608,-80.408951
3869,5060,NW 132 AV,NW 6 ST,S,1,25.771973,-80.409093
3870,5061,NW 132 AV,NW 2 ST,S,0,25.768674,-80.409021
3871,3937,SW 132 AV,SW 2 ST,S,0,25.765005,-80.40895
3872,5062,NW 103 ST,NW 35 PL,E,1,25.86748,-80.255574
3873,5063,NW 103 ST,NW 33 AV,E,1,25.867568,-80.253197
3874,5064,NW 103 ST,NW 30 CT,E,1,25.86782,-80.24748
3875,5065,NW 103 ST,NW 29 AV,E,0,25.867918,-80.245227
3876,260,NW 103 ST,NW 27 AV,E,1,25.868025,-80.242951
3877,5066,NW 103 ST,NW 25 AV,E,1,25.868076,-80.239889
3878,5067,NW 103 ST,NW 24 AV,E,1,25.868102,-80.238625
3879,5068,NW 103 ST,NW 23 AV,E,0,25.868131,-80.236583
3880,5069,NW 103 ST,NW 22 AV,E,0,25.868179,-80.234564
3881,5070,NW 103 ST,NW 12 AV,E,1,25.868777,-80.21826
3882,5071,NW 103 ST,NW 10 AV,E,1,25.868932,-80.21425
3883,5072,NW 103 ST,NW 8 AV,E,1,25.869022,-80.211724
3884,5073,NW 103 ST,NW 10 AV,W,1,25.86923,-80.213738
3885,5074,NW 103 ST,NW 12 AV,W,1,25.869028,-80.218471
3886,5075,NW 103 ST,NW 22 AV,W,1,25.868423,-80.234738
3887,5076,NW 103 ST,NW 23 AV,W,0,25.868388,-80.236721
3888,5077,NW 103 ST,NW 24 AV,W,1,25.86838,-80.238101
3889,5078,NW 103 ST,NW 25 AV,W,0,25.868355,-80.240153
3890,249,NW 103 ST,NW 27 AV,W,1,25.868277,-80.243237
3891,5079,NW 103 ST,NW 29 AV,W,1,25.868209,-80.244859
3892,5080,NW 103 ST,NW 30 AV,W,1,25.868123,-80.246916
3893,5081,NW 103 ST,NW 31 AV,W,1,25.868005,-80.249394
3894,5082,NW 103 ST,NW 33 AV,W,1,25.867827,-80.253426
3895,5083,NW 103 ST,NW 35 AV,W,1,25.867764,-80.255054
3896,5084,NW 103 ST,NW 35 PL,W,0,25.867723,-80.256211
3897,5085,NW 95 ST,NW 20 AV,E,1,25.860917,-80.231013
3898,5086,NW 95 ST,NW 18 AV,E,1,25.861017,-80.227557
3899,5087,NW 95 ST,NW 17 AV,E,1,25.861129,-80.225321
3900,5088,NW 95 ST,NW 14 AV,E,1,25.861255,-80.221588
3901,5089,NW 95 ST,NW 13 AV,E,1,25.861338,-80.220049
3902,5090,NW 95 ST,# 1260,E,0,25.86144,-80.217885
3903,5091,NW 95 ST,NW 12 AV,E,1,25.861499,-80.216055
3904,5092,NW 95 ST,# 1100,E,1,25.861557,-80.214957
3905,5093,NW 95 ST,NW 10 AV,E,0,25.861672,-80.213208
3906,5094,NW 95 ST,NW 8 AV,E,1,25.861732,-80.211306
3907,5095,NW 95 ST,NW 7 AV,E,0,25.861768,-80.210046
3908,5096,NW 95 ST,NW 5 AV,E,1,25.86193,-80.205749
3909,5097,NW 95 ST,NW 4 AV,E,1,25.861965,-80.204355
3910,5098,NW 95 ST,NW 2 CT,W,0,25.862157,-80.202443
3911,5099,NW 95 ST,NW 4 AV,W,1,25.862082,-80.204908
3912,5100,NW 95 ST,NW 5 CT,W,1,25.862014,-80.206918
3913,5101,NW 95 ST,NW 7 AV,W,1,25.861917,-80.210169
3914,5102,NW 95 ST,NW 8 AV,W,1,25.86185,-80.211836
3915,5103,NW 95 ST,NW 10 AV,W,1,25.861776,-80.213338
3916,5104,NW 95 ST,# 1029,W,0,25.861726,-80.214678
3917,397,NW 54 ST,NW 32 AV,W,0,25.823738,-80.249314
3918,5238,NW 54 ST,NW 33 AV,W,0,25.8237,-80.250904
3919,5239,NW 54 ST,NW 35 AV,W,1,25.823645,-80.253464
3920,10205,NW 48 TER,NW 30 AV,E,0,25.818571,-80.244801
3921,9620,NW 46 ST,NW 30 AV,E,0,25.816313,-80.24474
3922,9621,NW 46 ST,NW 29 AV,E,0,25.816378,-80.2427
3923,9537,NW 46 ST,NW 27 AV,E,0,25.816425,-80.240143
3924,5240,NW 46 ST,NW 22 AV,E,0,25.816751,-80.231964
3925,5241,NW 46 ST,NW 19 AV,E,0,25.816856,-80.22852
3926,5242,NW 46 ST,NW 21 AV,W,0,25.816914,-80.230162
3927,9606,NW 46 ST,NW 22 AV,W,0,25.816849,-80.233119
3928,9607,NW 46 ST,NW 25 AV,W,0,25.816645,-80.238091
3929,9538,NW 46 ST,NW 27 AV,W,0,25.816576,-80.240153
3930,9608,NW 46 ST,NW 29 AV,W,0,25.816493,-80.242857
3931,9609,NW 46 ST,NW 30 AV,W,0,25.816432,-80.244818
3932,10298,NW 46 ST,NW 37 AV,W,0,25.816115,-80.256201
3933,10206,NW 44 ST,NW 32 AV,W,0,25.814932,-80.248393
3934,10207,NW 43  TER,NW 31 AV,W,0,25.814519,-80.246398
3935,5243,NW 36 ST,OP 7401,E,0,25.8092,-80.316879
3936,5244,NW 36 ST,NW 72 AV,E,2,25.809199,-80.312601
3937,5245,NW 36 ST,NW 66 AV,E,1,25.80705,-80.30286
3938,5246,NW 36 ST,OP # 6355,E,2,25.807123,-80.300255
3939,5247,NW 36 ST,OP #5901,E,2,25.807399,-80.294654
3940,292,NW 36 ST,NW 57 AV,E,2,25.807363,-80.290664
3941,5248,NW 36 ST,# 5600,E,0,25.807558,-80.287029
3942,5249,NW 36 ST,# 5400,E,1,25.807666,-80.28397
3943,751,NW 36 ST,PALMETTO DR,E,1,25.807767,-80.28102
3944,5250,NW 36 ST,SOUTH DR,E,2,25.807828,-80.279216
3945,5251,NW 36 ST,LA VILLA DR,E,0,25.80792,-80.27636
3946,598,NW 36 ST,MOKENA DR,E,1,25.808164,-80.272703
3947,5252,NW 36 ST,MILLER DR,E,1,25.808081,-80.271657
3948,5253,NW 36 ST,LEE DR,E,0,25.808096,-80.269845
3949,5254,NW 36 ST,NW 72 AV,W,1,25.809524,-80.314565
3950,5255,NW 36 ST,# 7405,W,1,25.809505,-80.317513
3951,5256,NW 25 ST,NW 75 AV,W,0,25.797168,-80.318305
3952,5257,NW 25 ST,NW 75 AV,E,0,25.796922,-80.318137
3953,5258,NW 21 ST,NW 39 AV,E,0,25.794815,-80.258241
3954,5259,NW 21 ST,NW 37 AV,E,0,25.7949,-80.256637
3955,5260,NW 21 ST,NW 37 AV,W,0,25.79512,-80.25682
3956,10493,NW 38 AV,NW 21 ST,,0,25.795612,-80.258359
3957,757,NW 21 ST,TRI RAIL STATION,N,8,25.795437,-80.258334
3958,5261,NW 21 ST,NW 39 AV,W,0,25.795106,-80.259435
3959,5262,NW NORTH RIVER DR,# 3038,E,0,25.797163,-80.245382
3960,5263,NW NORTH RIVER DR,APPROX # 3006,E,0,25.796359,-80.244227
3961,5264,NW NORTH RIVER DR,NW 21 TE,W,0,25.795028,-80.241537
3962,5265,NW NORTH RIVER DR,# 3033,W,0,25.79685,-80.244696
3963,10260,NW 14 ST,NW 107 AV,W,0,25.786261,-80.369098
3964,9956,NW 17 ST,NW 112 AV,W,0,25.789877,-80.376946
3965,9957,NW 17 ST,NW 112 AV,E,0,25.789702,-80.376786
3966,5269,NW 14 ST,NW 110 AV,E,0,25.786086,-80.374455
3967,5270,NW 14 ST,NW 110 AV,W,0,25.786266,-80.374445
3968,5271,NW 12 ST,NW 72 AV,W,0,25.782734,-80.313191
3969,5274,NW 12 ST,NW 72 AV,E,1,25.782481,-80.313159
3970,1192,BLUE LAGOON DR,# 5201,W,0,25.782177,-80.280711
3971,5276,BLUE LAGOON DR,# 5835,W,0,25.783245,-80.293331
3972,5277,BLUE LAGOON DR,# 6161,W,0,25.783242,-80.295828
3973,5278,BLUE LAGOON DR,# 6100,E,0,25.783026,-80.29629
3974,5279,BLUE LAGOON DR,# 5820,E,0,25.783048,-80.293583
3975,5280,BLUE LAGOON DR,# 5800,E,0,25.782652,-80.291189
3976,9482,NW 11 ST,OP #5500,W,0,25.782228,-80.284847
3977,5281,BLUE LAGOON DR,# 5500,E,0,25.782047,-80.284908
3978,5282,NW 7 ST,# 6605,W,0,25.777819,-80.303914
3979,5283,NW 7 ST,NW 72 AV,W,0,25.776833,-80.311164
3980,5284,NW 7 ST,# 8045,W,1,25.77689,-80.325239
3981,5285,NW 7 ST,# 8125,W,1,25.776854,-80.327202
3982,5105,NW 95 ST,NW 12 AV,W,1,25.861725,-80.216292
3983,5106,NW 95 ST,# 1225,W,0,25.861668,-80.217424
3984,5107,NW 95 ST,NW 13 AV,W,0,25.861505,-80.219611
3985,5108,NW 95 ST,NW 14 AV,W,0,25.861452,-80.221509
3986,5109,NW 95 ST,NW 17 AV,W,1,25.861255,-80.226296
3987,5110,NW 95 ST,NW 18 AV,W,0,25.861198,-80.227725
3988,5111,NW 95 ST,NW 19 AV,W,1,25.86113,-80.229684
3989,5112,NW 95 ST,NW 21 AV,W,1,25.861065,-80.232255
3990,5113,NW 85 STRD,NW 5 AV,E,0,25.853342,-80.205517
3991,5114,NW 83 ST,N MIAMI AV,W,0,25.85118,-80.197582
3992,9954,NW 83 ST,NW 1 AV,W,0,25.851107,-80.199319
3993,5115,NW 83 ST,NW 2 AV,W,1,25.851097,-80.201412
3994,5116,NW 83 ST,NW 4 AV,W,0,25.85102,-80.203513
3995,5117,NW 83 ST,NW 5 AV,W,0,25.850963,-80.205107
3996,5118,NW 83 ST,NW 5 AV,E,0,25.850859,-80.204988
3997,5119,NW 83 ST,NW 4 AV,E,0,25.850894,-80.203399
3998,5120,NW 83 ST,NW 2 AV,E,1,25.850971,-80.201411
3999,9955,NW 83 ST,NW 1 AV,E,0,25.851027,-80.199154
4000,5121,NW 83 ST,N MIAMI AV,E,0,25.851088,-80.197514
2001,3474,SW 112 ST,SW 108 CT,W,0,25.664866,-80.37039
2002,3475,SW 112 ST,SW 112 AV,W,1,25.664674,-80.375329
2003,9676,SW 112 ST,SW 145 AV,E,0,25.662907,-80.430038
2004,9675,SW 112 ST,SW 142 AV,E,0,25.663136,-80.424552
2005,3476,SW 112 ST,SW 112 AV,E,1,25.664517,-80.375136
2006,3477,SW 112 ST,SW 108 CT,E,1,25.664756,-80.370782
2007,3478,SW 112 ST,SW 107 AV,E,1,25.664868,-80.368063
2008,3479,SW 112 ST,SW 104 PL,E,0,25.665007,-80.365156
2009,3480,SW 112 ST,SW 103 CT,E,0,25.665117,-80.361568
2010,3481,SW 112 ST,SW 102 AV,E,1,25.665198,-80.359888
2011,3482,SW 112 ST,SW 99 CT,E,0,25.665325,-80.357296
2012,3483,SW 112 ST,# 9890,E,0,25.665397,-80.35418
2013,10069,SW 120 ST,SW 122 AV,W,0,25.656668,-80.392073
2014,10161,SW 120 ST,SW 123 PSGE,W,0,25.656363,-80.395505
2015,10162,SW 120 ST,SW 127 AV,W,0,25.656931,-80.400034
2016,10059,SW 120 ST,SW 131 AV,E,0,25.656682,-80.406656
2017,10058,SW 120 ST,SW 137 AV,W,0,25.656384,-80.415437
2018,9674,SW 120 ST,SW 142 AV,W,0,25.655956,-80.424245
2019,9673,SW 120 ST,SW 144 CT,W,0,25.655727,-80.42857
2020,10057,SW 120 ST,SW 137 AV,E,0,25.656181,-80.415402
2021,10077,SW 120 ST,SW 131 AV,E,0,25.656493,-80.406198
2022,10076,SW 120 ST,SW 127 AV,E,0,25.656684,-80.400251
2023,10075,SW 120 ST,SW 123 PS,E,0,25.656224,-80.395887
2024,10074,SW 120 ST,SW 122 AV,E,0,25.656475,-80.391982
2025,3328,SW 142 AV,SW 180 ST,S,0,25.600603,-80.421753
2026,3329,SW 140 AV,APPROX SW 278 ST,SW,0,25.507947,-80.419664
2027,3330,SW 140 AV,# 27735 (CTS 45-51),NE,0,25.507654,-80.419783
2028,3331,SW 142 AV,SW 161 ST,S,0,25.617675,-80.422654
2029,3332,SW 142 AV,SW 163 TE,S,0,25.615125,-80.422714
2030,3333,SW 142 AV,SW 166 TE,SW,0,25.612575,-80.42294
2031,3334,SW 142 AV,SW 268 ST,S,0,25.517629,-80.42074
2032,3335,SW 142 AV,SW 272 ST,S,0,25.514407,-80.420673
2033,3336,SW 142 AV,SW 272 ST,N,0,25.514931,-80.42053
2034,3337,SW 142 AV,SW 268 ST,N,0,25.517746,-80.420619
2035,3338,SW 142 AV,SW 167 TE,N,0,25.612105,-80.422906
2036,3339,SW 142 AV,SW 166 TE,N,0,25.612119,-80.422887
2037,3340,SW 142 AV,SW 163 TE,N,0,25.61506,-80.422441
2038,3344,SW 145 AV,SW 280 ST,N,0,25.507155,-80.42563
2039,3345,SW 147 AV,OP # 9175,S,0,25.682426,-80.430091
2040,3346,SW 147 AV,SW 92 ST RD,SW,1,25.680892,-80.431065
2041,3347,SW 147 AV,SW 96 ST,S,0,25.6779,-80.432947
2042,9897,SW 147 AV,SW 149 AV,S,0,25.679048,-80.432791
2043,9898,SW 147 AV,SW 93 TE,N,1,25.68051,-80.431139
2044,3348,SW 147 AV,SW 171 TE,S,0,25.607685,-80.429999
2045,3349,SW 147 AV,SW 173 ST,S,1,25.6065,-80.430015
2046,3350,SW 147 AV,SW 176 TE,S,0,25.60351,-80.429917
2047,3351,SW 147 AV,SW 178 TE,S,0,25.601467,-80.429853
2048,9899,SW 147 AV,SW 180 ST,S,0,25.599968,-80.429805
2049,3352,SW 147 AV,SW 280 ST,S,0,25.506467,-80.428882
2050,3353,SW 147 AV,SW 284 ST,S,0,25.503405,-80.428905
2051,3354,SW 147 AV,SW 288 ST,S,0,25.500037,-80.428938
2052,3355,SW 147 AV,SW 291 ST,S,0,25.496818,-80.42882
2053,9900,SW 147 AV,SW 294 ST,S,0,25.493833,-80.428737
2054,3356,SW 147 AV,SW 296 ST,W,0,25.492337,-80.428685
2055,3357,SW 147 AV,SW 294 ST,N,0,25.493836,-80.428622
2056,3358,SW 147 AV,SW 291 ST,N,0,25.496272,-80.428707
2057,3359,SW 147 AV,SW 288 ST,N,0,25.499276,-80.428758
2058,3360,SW 147 AV,SW 284 ST,N,0,25.503459,-80.428782
2059,3361,SW 147 AV,SW 280 ST,N,0,25.506468,-80.428755
2060,3362,SW 147 AV,SW 178 TE,N,0,25.601267,-80.429744
2061,3363,SW 147 AV,SW 176 ST,N,0,25.603435,-80.429785
2062,3364,SW 147 AV,SW 173 TE,N,0,25.605778,-80.429851
2063,3365,SW 147 AV,SW 171 TE,N,0,25.607949,-80.429869
2064,3366,SW 147 AV,SW 168 ST,N,0,25.610868,-80.42997
2065,9678,SW 147 AV,SW 114 TE,N,0,25.660881,-80.432078
2066,9677,SW 147 AV,SW 112 ST,N,0,25.662734,-80.432152
2067,3370,HAMMOCKS BD,SW 103 ST,N,0,25.671383,-80.443834
2068,3371,HAMMOCKS BD,# 1001,N,0,25.674038,-80.443738
2069,3372,HAMMOCKS BD,SW 151 AV,E,1,25.675808,-80.439286
2070,3373,HAMMOCKS BD,SW 96 ST,NE,1,25.677827,-80.435633
2071,3374,HAMMOCKS BD,SW 96 ST,SW,2,25.67783,-80.435918
2072,3375,HAMMOCKS BD,SW 151 AV,W,1,25.676028,-80.43933
2073,3376,HAMMOCKS BD,OP # 1001,SW,0,25.673911,-80.444039
2074,3377,HAMMOCKS BD,SW 103 ST,S,0,25.671381,-80.444069
2075,3378,SW 152 AV,SW 155 TE,S,0,25.6223,-80.438753
2076,3367,SW 147 AV,SW 96 ST,N,1,25.678182,-80.432679
2077,3369,SW 147 AV,# 9175,NE,1,25.682117,-80.429885
2078,3379,SW 152 AV,COUNTRY WALK DR,S,0,25.632624,-80.439196
2079,3380,SW 152 AV,SW 148 TER,S,0,25.629243,-80.439041
2080,3381,SW 152 AV,SW 153 ST,S,0,25.624178,-80.438791
2081,3382,SW 152 AV,SW 158 ST,S,0,25.620101,-80.438662
2082,3383,SW 152 AV,SW 160 ST,S,0,25.618281,-80.438587
2083,3384,SW 152 AV,SW 280 ST,S,0,25.506364,-80.436946
2084,3385,SW 152 AV,# 28300,S,0,25.503641,-80.436953
2085,3386,SW 152 AV,OP # 28501,S,0,25.501699,-80.436955
2086,3387,SW 152 AV,SW 288 ST,S,0,25.499657,-80.437002
2087,3388,SW 152 AV,SW 288 ST,N,0,25.49986,-80.436851
2088,3389,SW 152 AV,# 28600,N,0,25.501904,-80.436866
2089,3390,SW 152 AV,OP # 28355,N,0,25.504022,-80.436859
2090,3391,SW 152 AV,SW 280 ST,N,0,25.506573,-80.436839
2091,3392,SW 157 AV,SW 296 ST,S,0,25.491639,-80.444958
2092,3393,SW 157 AV,SW 299 ST,S,0,25.489023,-80.444871
2093,3394,SW 157 AV,SW 304 ST,S,0,25.484981,-80.444861
2094,3395,SW 157 AV,SW 307 ST,S,0,25.482288,-80.444778
2095,3396,SW 157 AV,SW 307 ST,N,0,25.482559,-80.444662
2096,3397,SW 157 AV,SW 304 ST,N,0,25.484976,-80.444739
2097,3398,SW 157 AV,SW 300 ST,N,0,25.48818,-80.444754
2098,3399,SW 157 AV,SW 296 ST,N,0,25.491934,-80.444788
2099,3400,SW 160 AV,SW 151 ST,N,0,25.626148,-80.453365
2100,9903,SW 160 AV,SW 147 ST,N,0,25.629464,-80.453321
2101,3401,SW 160 AV,SW 144 ST,N,0,25.632256,-80.45341
2102,3402,SW 162 AV,SW 282 ST,S,0,25.504911,-80.453222
2103,3403,SW 162 AV,SW 284 ST,S,0,25.50252,-80.453166
2104,3404,SW 162 AV,SW 288 ST,S,0,25.499469,-80.453109
2105,3405,SW 162 AV,SW 284 ST,N,0,25.50313,-80.453091
2106,3406,SW 162 AV,SW 282 ST,N,0,25.504624,-80.453118
2107,3407,SW 167 AV,SW 92 ST,S,2,25.68004,-80.463538
2108,9904,SW 167 AV,SW 96 ST,S,0,25.676657,-80.46552
2109,3408,SW 167 AV,# 10300 CARROLL HS,S,0,25.670442,-80.465752
2110,3409,SW 167 AV,SW 280 ST,N,0,25.505863,-80.461399
2111,3410,SW 167 AV,OP # 28401 S DADE HS,S,0,25.502953,-80.461323
2112,3411,SW 167 AV,SW 288 ST,S,0,25.499565,-80.46124
2113,3412,SW 167 AV,SW 292 ST,S,0,25.495327,-80.461176
2114,3413,SW 167 AV,SW 294 TE,S,0,25.49375,-80.461158
2115,3414,SW 167 AV,SW 296 ST,S,0,25.492166,-80.46114
2116,3415,SW 167 AV,SW 296 ST,N,0,25.492728,-80.461045
2117,3416,SW 167 AV,SW 293 TE,N,0,25.493773,-80.461063
2118,3417,SW 167 AV,SW 292 ST,N,0,25.495234,-80.46108
2119,3418,SW 167 AV,SW 288 ST,N,0,25.499113,-80.461128
2120,3419,SW 167 AV,# 28401 (SO DADE HS),N,0,25.502636,-80.461231
2121,3420,SW 167 AV,SW 280 ST,N,0,25.506389,-80.461316
2122,3421,SW 167 AV,OP # 10300 CARROLL HS,N,0,25.671054,-80.465498
2123,9905,SW 167 AV,SW 96 ST,N,1,25.676757,-80.465365
2124,3422,SW 167 AV,SW 92 ST,N,1,25.679944,-80.463277
2125,3423,SW 170 AV,SW 303 ST,N,0,25.485694,-80.467073
2126,3424,SW 170 AV,SW 301 ST,N,0,25.487848,-80.467091
2127,3425,SW 170 AV,SW 298 ST,N,0,25.489888,-80.467117
